en	O	22806	0
exécute	O	22808	0
tous	O	22809	0
les	O	22810	0
ordres	O	22811	0
.	O	22812	0
Nommé	O	22813	0
secré	O	22814	0
_	O	22815	0
»	O	22816	0
taire	O	22818	0
du	O	22819	0
parti	O	22820	0
,	O	22821	0
11	O	22822	0
s	O	22823	0
'	O	22824	0
applique	O	22825	0
à	O	22826	0
mettre	O	22827	0
en	O	22828	0
pratique	O	22830	0
les	O	22831	0
décisions	O	22832	0
du	O	22833	0
congrès	O	22834	0
de	O	22835	0
lin	O	22836	0
*	O	22837	0
ternatlonale	O	22839	0
communiste	O	22840	0
,	O	22841	0
organise	O	22842	0
des	O	22843	0
cours	O	22845	0
pour	O	22846	0
la	O	22847	0
formation	O	22848	0
d	O	22849	0
'	O	22850	0
agents	O	22851	0
de	O	22852	0
pro	O	22853	0
.	O	22854	0
pagande	O	22856	0
et	O	22857	0
travaille	O	22858	0
de	O	22859	0
toutes	O	22860	0
ses	O	22861	0
forces	O	22862	0
à	O	22864	0
rétablissement	O	22865	0
d	O	22866	0
'	O	22867	0
un	O	22868	0
Front	B-org	22869	0
populaire	I-org	22870	0
suisse	I-org	22872	0
.	O	22873	0
Lorsque	O	22874	0
ses	O	22875	0
anciens	O	22876	0
amis	O	22877	0
et	O	22878	0
oheft	O	22879	0
du	O	22881	0
parti	O	22882	0
communiste	O	22883	0
russe	O	22884	0
sont	O	22885	0
sauvagement	O	22887	0
torturés	O	22888	0
et	O	22889	0
exécutés	O	22890	0
par	O	22891	0
Staline	B-pers	22892	0
,	O	22893	0
Humbert	B-pers	22895	0
-	I-pers	22896	0
Droz	I-pers	22897	0
approuve	O	22898	0
le	O	22899	0
tyran	O	22900	0
et	O	22901	0
fait	O	22902	0
publier	O	22904	0
dans	O	22905	0
la	O	22906	0
presse	O	22907	0
du	O	22908	0
parti	O	22909	0
des	O	22910	0
articles	O	22912	0
à	O	22913	0
la	O	22914	0
gloire	O	22915	0
des	O	22916	0
massacreurs	O	22917	0
de	O	22918	0
Moscou	B-loc	22920	0
.	O	22921	0
Ces	O	22923	0
révélations	O	22924	0
,	O	22925	0
que	O	22926	0
tout	O	22927	0
Suisse	B-loc	22928	0
se	O	22929	0
doit	O	22930	0
de	O	22932	0
méditer	O	22933	0
,	O	22934	0
sont	O	22935	0
empruntées	O	22936	0
à	O	22937	0
la	O	22938	0
«	O	22939	0
Cor	B-prod	22940	0
»	I-prod	22941	0
respondance	I-prod	22943	0
Internationale	I-prod	22944	0
»	O	22945	0
des	B-time	22946	0
15	I-time	22947	0
ma	I-time	22948	0
™	I-time	22949	0
1928	I-time	22951	0
et	I-time	22952	0
8	I-time	22953	0
décembre	I-time	22954	0
1930	I-time	22955	0
.	O	22956	0
La	O	22958	0
Roumanie	B-loc	22959	0
et	O	22961	0
les	O	22962	0
Allemands	O	22963	0
des	O	22964	0
_	B-loc	22965	0
Sudèted	I-loc	22966	0
77	O	22968	0
est	O	22969	0
intéressant	O	22970	0
de	O	22971	0
voir	O	22972	0
comment	O	22973	0
la	O	22975	0
Roumanie	B-loc	22976	0
,	O	22977	0
un	O	22978	0
des	O	22979	0
pays	O	22980	0
de	O	22981	0
la	O	22982	0
tite	B-org	22984	0
-	I-org	22985	0
Entente	I-org	22986	0
,	O	22987	0
réagit	O	22988	0
en	O	22989	0
face	O	22990	0
de	O	22991	0
l	O	22992	0
'	O	22993	0
agi	O	22994	0
_	O	22995	0
,	O	22996	0
tation	O	22998	0
allemande	O	22999	0
en	O	23000	0
Tchécoslovaquie	B-loc	23002	0
.	O	23003	0
«	O	23004	0
L	B-prod	23005	0
'	I-prod	23006	0
Indépendance	I-prod	23007	0
roumaine	I-prod	23008	0
*	O	23009	0
commente	O	23011	0
le	O	23012	0
discours	O	23013	0
de	O	23014	0
M	B-pers	23015	0
.	I-pers	23016	0
Henlein	I-pers	23017	0
.	O	23018	0
au	O	23020	0
congrès	O	23021	0
du	O	23022	0
parti	O	23023	0
des	O	23024	0
Allemands	O	23025	0
des	O	23027	0
Sudètes	B-loc	23028	0
à	O	23029	0
Karlsbad	B-loc	23030	0
et	O	23031	0
écrit	O	23032	0
ce	O	23033	0
qui	O	23035	0
suit	O	23036	0
:	O	23037	0
Les	O	23039	0
intentions	O	23040	0
de	O	23041	0
M	B-pers	23042	0
.	I-pers	23043	0
Henlein	I-pers	23044	0
,	O	23045	0
telles	O	23046	0
qu	O	23048	0
'	O	23049	0
elles	O	23050	0
apparaissent	O	23051	0
dans	O	23052	0
son	O	23053	0
discours	O	23054	0
de	O	23056	0
Karlsbad	B-loc	23057	0
,	O	23058	0
ont	O	23059	0
pour	O	23060	0
but	O	23061	0
de	O	23062	0
mettre	O	23063	0
en	O	23064	0
pratique	O	23066	0
l	O	23067	0
'	O	23068	0
enseignement	O	23069	0
de	O	23070	0
Nietzsche	B-pers	23071	0
sm	O	23072	0
la	O	23074	0
revalorisation	O	23075	0
de	O	23076	0
toutes	O	23077	0
les	O	23078	0
valeurs	O	23079	0
et	O	23080	0
cela	O	23082	0
avec	O	23083	0
l	O	23084	0
'	O	23085	0
aide	O	23086	0
du	O	23087	0
gouvernement	O	23088	0
de	O	23089	0
Prague	B-loc	23091	0
.	O	23092	0
Tout	O	23093	0
d	O	23094	0
'	O	23095	0
abord	O	23096	0
,	O	23097	0
par	O	23098	0
une	O	23099	0
décomposition	O	23101	0
intérieure	O	23102	0
,	O	23103	0
11	O	23104	0
désire	O	23105	0
faire	O	23106	0
renoncer	O	23107	0
la	O	23109	0
Tchécoslovaquie	B-loc	23110	0
à	O	23111	0
sa	O	23112	0
politique	O	23113	0
extérieure	O	23115	0
propre	O	23116	0
.	O	23117	0
Sa	O	23118	0
comparaison	O	23119	0
avec	O	23120	0
la	O	23121	0
Suisse	B-loc	23123	0
ne	O	23124	0
peut	O	23125	0
se	O	23126	0
faire	O	23127	0
.	O	23128	0
D	O	23129	0
'	O	23130	0
une	O	23131	0
part	O	23132	0
,	O	23133	0
11	O	23134	0
n	O	23136	0
'	O	23137	0
y	O	23138	0
a	O	23139	0
pas	O	23140	0
de	O	23141	0
conflits	O	23142	0
Intérieurs	O	23143	0
dans	O	23144	0
ce	O	23145	0
pays	O	23147	0
et	O	23148	0
,	O	23149	0
d	O	23150	0
'	O	23151	0
autre	O	23152	0
part	O	23153	0
,	O	23154	0
la	O	23155	0
politique	O	23156	0
de	O	23157	0
neutralité	O	23159	0
de	O	23160	0
ce	O	23161	0
pays	O	23162	0
ne	O	23163	0
peut	O	23164	0
l	O	23165	0
'	O	23166	0
obliger	O	23167	0
de	O	23169	0
renoncer	O	23170	0
à	O	23171	0
quoi	O	23172	0
que	O	23173	0
ce	O	23174	0
soit	O	23175	0
à	O	23176	0
l	O	23177	0
'	O	23178	0
égard	O	23179	0
d	O	23181	0
'	O	23182	0
un	O	23183	0
Etat	O	23184	0
voisin	O	23185	0
.	O	23186	0
Tout	O	23187	0
fait	O	23188	0
croire	O	23189	0
que	O	23190	0
M	B-pers	23192	0
.	I-pers	23193	0
Henlein	I-pers	23194	0
est	O	23195	0
un	O	23196	0
idéaliste	O	23197	0
malgré	O	23198	0
lui	O	23199	0
qui	O	23201	0
veut	O	23202	0
faire	O	23203	0
de	O	23204	0
sa	O	23205	0
patrie	O	23206	0
un	O	23207	0
paradis	O	23208	0
.	O	23209	0
Mais	O	23211	0
s	O	23212	0
'	O	23213	0
il	O	23214	0
croit	O	23215	0
aux	O	23216	0
poètes	O	23217	0
et	O	23218	0
aux	O	23219	0
philosophes	O	23221	0
,	O	23222	0
il	O	23223	0
n	O	23224	0
'	O	23225	0
est	O	23226	0
qu	O	23227	0
'	O	23228	0
un	O	23229	0
exécuteur	O	23230	0
des	O	23231	0
Idées	O	23233	0
des	O	23234	0
autres	O	23235	0
.	O	23236	0
D	O	23238	0
'	O	23239	0
autre	O	23240	0
part	O	23241	0
,	O	23242	0
dans	O	23243	0
l	O	23244	0
'	O	23245	0
organe	O	23246	0
de	O	23247	0
l	O	23249	0
'	O	23250	0
ancien	O	23251	0
sous	O	23252	0
-	O	23253	0
secrétaire	O	23254	0
d	O	23255	0
'	O	23256	0
Etat	O	23257	0
_	O	23259	0
Gafenco	B-pers	23260	0
,	O	23261	0
«	O	23262	0
Timpul	B-prod	23263	0
»	O	23264	0
,	O	23265	0
nous	O	23266	0
lisons	O	23267	0
,	O	23268	0
sous	O	23269	0
le	O	23271	0
titre	O	23272	0
:	O	23273	0
«	O	23274	0
De	O	23275	0
Guillaume	B-pers	23276	0
Tell	I-pers	23277	0
à	O	23278	0
Henlein	B-pers	23280	0
»	O	23281	0
,	O	23282	0
l	O	23283	0
'	O	23284	0
article	O	23285	0
suivant	O	23286	0
:	O	23287	0
M	B-pers	23289	0
.	I-pers	23290	0
Henlein	I-pers	23291	0
demande	O	23292	0
plus	O	23293	0
qu	O	23294	0
'	O	23295	0
un	O	23296	0
statut	O	23297	0
juridique	O	23299	0
unifié	O	23300	0
,	O	23301	0
ce	O	23302	0
que	O	23303	0
d	O	23304	0
'	O	23305	0
ailleurs	O	23306	0
le	O	23307	0
gouvernement	O	23309	0
tchécoslovaque	O	23310	0
en	O	23311	0
toute	O	23312	0
loyauté	O	23314	0
,	O	23315	0
mais	O	23316	0
naturellement	O	23317	0
dans	O	23318	0
H	O	23319	0
cadre	O	23321	0
de	O	23322	0
l	O	23323	0
'	O	23324	0
organisation	O	23325	0
Juridique	O	23326	0
de	O	23327	0
l	O	23329	0
'	O	23330	0
Etat	O	23331	0
centralisé	O	23332	0
,	O	23333	0
prépare	O	23334	0
déjà	O	23335	0
.	O	23336	0
M	B-pers	23337	0
.	I-pers	23338	0
Henlein	I-pers	23340	0
demande	O	23341	0
un	O	23342	0
Etat	O	23343	0
fédératif	O	23344	0
,	O	23345	0
selon	O	23346	0
l	O	23348	0
'	O	23349	0
exemple	O	23350	0
de	O	23351	0
la	O	23352	0
Suisse	B-loc	23353	0
,	O	23354	0
donc	O	23355	0
un	O	23356	0
nouvel	O	23357	0
ordre	O	23359	0
politique	O	23360	0
et	O	23361	0
non	O	23362	0
juridique	O	23363	0
.	O	23364	0
Mais	O	23365	0
,	O	23366	0
un	O	23368	0
Suisse	O	23369	0
alémanique	O	23370	0
est	O	23371	0
avant	O	23372	0
tout	O	23373	0
un	O	23374	0
citoyen	O	23376	0
de	O	23377	0
la	O	23378	0
Suisse	B-loc	23379	0
.	O	23380	0
Son	O	23381	0
idéal	O	23382	0
national	O	23383	0
est	O	23385	0
la	O	23386	0
liberté	O	23387	0
et	O	23388	0
l	O	23389	0
'	O	23390	0
indépendance	O	23391	0
de	O	23392	0
la	O	23393	0
Suisse	B-loc	23395	0
.	O	23396	0
Ce	O	23397	0
bien	O	23398	0
,	O	23399	0
hérité	O	23400	0
de	O	23401	0
ses	O	23402	0
ancêtres	O	23403	0
,	O	23404	0
U	O	23406	0
est	O	23407	0
décidé	O	23408	0
de	O	23409	0
le	O	23410	0
défendre	O	23411	0
contre	O	23412	0
tous	O	23413	0
.	O	23414	0
H	O	23416	0
n	O	23417	0
'	O	23418	0
y	O	23419	0
a	O	23420	0
pas	O	23421	0
d	O	23422	0
'	O	23423	0
idée	O	23424	0
qui	O	23425	0
serait	O	23426	0
plus	O	23427	0
étrangère	O	23429	0
à	O	23430	0
un	O	23431	0
Suisse	O	23432	0
,	O	23433	0
citoyen	O	23434	0
d	O	23435	0
'	O	23436	0
un	O	23437	0
Etat	O	23438	0
fédératif	O	23440	0
à	O	23441	0
quatre	O	23442	0
langues	O	23443	0
que	O	23444	0
l	O	23445	0
'	O	23446	0
idée	O	23447	0
de	O	23448	0
race	O	23450	0
.	O	23451	0
Cette	O	23452	0
Idée	O	23453	0
serait	O	23454	0
la	O	23455	0
mort	O	23456	0
d	O	23457	0
'	O	23458	0
un	O	23459	0
Etat	O	23460	0
fédératif	O	23462	0
.	O	23463	0
Mais	O	23464	0
,	O	23465	0
M	B-pers	23466	0
.	I-pers	23467	0
Henlein	I-pers	23468	0
veut	O	23469	0
un	O	23470	0
Etat	O	23471	0
qui	O	23473	0
serait	O	23474	0
fédératif	O	23475	0
comme	O	23476	0
la	O	23477	0
Suisse	B-loc	23478	0
et	O	23479	0
raciste	O	23481	0
comme	O	23482	0
l	O	23483	0
'	O	23484	0
Allemagne	B-loc	23485	0
.	O	23486	0
H	O	23487	0
demande	O	23488	0
que	O	23490	0
le	O	23491	0
nouvel	O	23492	0
Etat	O	23493	0
fasse	O	23494	0
une	O	23495	0
politique	O	23496	0
qui	O	23498	0
soit	O	23499	0
favorable	O	23500	0
au	O	23501	0
«	O	23502	0
Drang	O	23503	0
nach	O	23504	0
Osten	O	23505	0
»	O	23506	0
du	O	23508	0
Reich	B-loc	23509	0
.	O	23510	0
La	O	23511	0
minorité	O	23512	0
serait	O	23513	0
autonome	O	23514	0
,	O	23515	0
tandis	O	23517	0
que	O	23518	0
la	O	23519	0
majorité	O	23520	0
serait	O	23521	0
obligée	O	23522	0
de	O	23523	0
faire	O	23525	0
la	O	23526	0
politique	O	23527	0
totalitaire	O	23528	0
de	O	23529	0
la	O	23530	0
minorité	O	23532	0
.	O	23533	0
Dans	O	23535	0
«	O	23536	0
la	O	23537	0
Suisse	B-loc	23538	0
»	O	23539	0
de	O	23540	0
Henlein	B-pers	23541	0
,	O	23542	0
_	O	23543	0
Ij	O	23544	0
chapeau	O	23546	0
de	O	23547	0
Gessler	B-pers	23548	0
existe	O	23549	0
encore	O	23550	0
et	O	23551	0
Guillaume	B-pers	23553	0
Tell	I-pers	23554	0
n	O	23555	0
'	O	23556	0
a	O	23557	0
pas	O	23558	0
encore	O	23559	0
fait	O	23560	0
son	O	23561	0
apparition	O	23563	0
.	O	23564	0
.	O	23565	0
.	O	23566	0
Pour	O	23567	0
nous	O	23568	0
,	O	23569	0
qui	O	23570	0
suivons	O	23571	0
aveo	O	23572	0
toute	O	23574	0
l	O	23575	0
'	O	23576	0
attention	O	23577	0
nécessaire	O	23578	0
l	O	23579	0
'	O	23580	0
expansion	O	23581	0
allemande	O	23583	0
vers	O	23584	0
l	O	23585	0
'	O	23586	0
est	O	23587	0
,	O	23588	0
le	O	23589	0
discours	O	23590	0
de	O	23591	0
M	B-pers	23592	0
.	I-pers	23593	0
Henlein	I-pers	23595	0
est	O	23596	0
spécialement	O	23597	0
significatif	O	23598	0
.	O	23599	0
Notre	O	23601	0
pensée	O	23602	0
amicale	O	23603	0
est	O	23604	0
maintenant	O	23605	0
pour	O	23607	0
ce	O	23608	0
pays	O	23609	0
qui	O	23610	0
ne	O	23611	0
provoque	O	23612	0
personne	O	23613	0
,	O	23614	0
qui	O	23616	0
désire	O	23617	0
la	O	23618	0
paix	O	23619	0
et	O	23620	0
qui	O	23621	0
,	O	23622	0
malgré	O	23623	0
tout	O	23624	0
,	O	23625	0
est	O	23627	0
forcé	O	23628	0
de	O	23629	0
défendre	O	23630	0
avec	O	23631	0
toute	O	23632	0
la	O	23633	0
volonté	O	23635	0
l	O	23636	0
'	O	23637	0
idée	O	23638	0
de	O	23639	0
son	O	23640	0
Indépendance	O	23641	0
politique	O	23643	0
et	O	23644	0
économique	O	23645	0
:	O	23646	0
la	O	23647	0
Tchécoslovaquie	B-loc	23648	0
.	O	23649	0

LA	O	23656	0
VEE	O	23657	0
I	O	23658	0
NATIONALE	O	23660	0
]	O	23661	0
La	O	23663	0
question	O	23664	0
de	O	23665	0
la	O	23666	0
réduction	O	23667	0
de	O	23669	0
la	O	23670	0
durée	O	23671	0
du	O	23672	0
travail	O	23673	0
à	O	23675	0
la	O	23676	0
conférence	O	23677	0
de	O	23678	0
Genève	B-loc	23679	0
GENÈVE	B-loc	23681	0
,	O	23682	0
20	O	23683	0
.	O	23684	0
—	O	23685	0
La	O	23686	0
conférence	O	23687	0
in	O	23688	0
,	O	23689	0
ternationale	O	23691	0
du	O	23692	0
travail	O	23693	0
s	O	23694	0
'	O	23695	0
est	O	23696	0
réunie	O	23697	0
lundi	O	23699	0
après	O	23700	0
-	O	23701	0
midi	O	23702	0
pour	O	23703	0
poursuivre	O	23704	0
1	O	23705	0
_	O	23706	0
^	O	23707	0
discussion	O	23709	0
du	O	23710	0
rapport	O	23711	0
de	O	23712	0
la	O	23713	0
commis	O	23714	0
_	O	23715	0
,	O	23716	0
sion	O	23718	0
chargée	O	23719	0
d	O	23720	0
'	O	23721	0
étudier	O	23722	0
la	O	23723	0
question	O	23724	0
de	O	23725	0
la	O	23727	0
généralisation	O	23728	0
de	O	23729	0
la	O	23730	0
réduction	O	23731	0
de	O	23732	0
la	O	23734	0
durée	O	23735	0
du	O	23736	0
travail	O	23737	0
.	O	23738	0
M	B-pers	23740	0
.	I-pers	23741	0
Lewis	I-pers	23742	0
,	I-pers	23743	0
conseiller	I-pers	23744	0
technique	I-pers	23745	0
des	I-pers	23746	0
travailleurs	I-pers	23748	0
des	I-pers	23749	0
Etats	I-pers	23750	0
-	I-pers	23751	0
Unis	I-pers	23752	0
,	O	23753	0
affirme	O	23754	0
que	O	23756	0
cette	O	23757	0
réduction	O	23758	0
est	O	23759	0
indispensable	O	23760	0
_	O	23761	0
.	O	23762	0
C	O	23764	0
'	O	23765	0
est	O	23766	0
le	O	23767	0
seul	O	23768	0
moyen	O	23769	0
de	O	23770	0
fournir	O	23771	0
du	O	23772	0
travail	O	23774	0
à	O	23775	0
des	O	23776	0
millions	O	23777	0
d	O	23778	0
'	O	23779	0
êtres	O	23780	0
lm	O	23781	0
.	O	23782	0
mains	O	23784	0
.	O	23785	0
M	B-pers	23787	0
.	I-pers	23788	0
Phocas	I-pers	23789	0
,	I-pers	23790	0
délégué	I-pers	23791	0
gouvernemen	I-pers	23792	0
.	I-pers	23793	0
tal	I-pers	23795	0
de	I-pers	23796	0
Grèce	I-pers	23797	0
,	O	23798	0
déclare	O	23799	0
que	O	23800	0
son	O	23801	0
gouvernement	O	23803	0
n	O	23804	0
'	O	23805	0
est	O	23806	0
pas	O	23807	0
hostile	O	23808	0
à	O	23809	0
la	O	23810	0
diminu	O	23811	0
.	O	23812	0
tion	O	23814	0
de	O	23815	0
la	O	23816	0
durée	O	23817	0
du	O	23818	0
travail	O	23819	0
.	O	23820	0
L	O	23822	0
'	O	23823	0
expérience	O	23824	0
française	O	23825	0
mise	O	23827	0
en	O	23828	0
cause	O	23829	0
M	B-pers	23831	0
.	I-pers	23832	0
Lagasse	I-pers	23833	0
,	I-pers	23834	0
conseiller	I-pers	23835	0
technique	I-pers	23836	0
des	I-pers	23838	0
employeurs	I-pers	23839	0
de	I-pers	23840	0
Belgique	I-pers	23841	0
,	O	23842	0
remarque	O	23844	0
notamment	O	23845	0
qu	O	23846	0
'	O	23847	0
on	O	23848	0
ne	O	23849	0
peut	O	23850	0
,	O	23851	0
à	O	23852	0
l	O	23854	0
'	O	23855	0
heure	O	23856	0
actuelle	O	23857	0
,	O	23858	0
espérer	O	23859	0
uniformiser	O	23860	0
les	O	23862	0
mesures	O	23863	0
d	O	23864	0
'	O	23865	0
ordre	O	23866	0
social	O	23867	0
dans	O	23868	0
tous	O	23869	0
les	O	23871	0
pays	O	23872	0
du	O	23873	0
monde	O	23874	0
aussi	O	23875	0
longtemps	O	23876	0
que	O	23878	0
certains	O	23879	0
Etats	O	23880	0
seront	O	23881	0
absents	O	23882	0
de	O	23883	0
l	O	23885	0
'	O	23886	0
organisation	O	23887	0
internationale	O	23888	0
du	O	23889	0
travail	O	23891	0
et	O	23892	0
continueront	O	23893	0
à	O	23894	0
appliquer	O	23895	0
chez	O	23897	0
eux	O	23898	0
un	O	23899	0
système	O	23900	0
autarcique	O	23901	0
.	O	23902	0
À	O	23903	0
affirme	O	23905	0
que	O	23906	0
la	O	23907	0
semaine	O	23908	0
des	O	23909	0
40	O	23910	0
heures	O	23911	0
est	O	23913	0
,	O	23914	0
pour	O	23915	0
la	O	23916	0
France	B-loc	23917	0
,	O	23918	0
une	O	23919	0
«	O	23920	0
tunique	O	23921	0
de	O	23922	0
Nessus	B-pers	23924	0
»	O	23925	0
qui	O	23926	0
brûle	O	23927	0
sa	O	23928	0
substance	O	23929	0
et	O	23930	0
paralyse	O	23932	0
sa	O	23933	0
défense	O	23934	0
.	O	23935	0
M	B-pers	23937	0
.	I-pers	23938	0
Justin	I-pers	23939	0
Godard	I-pers	23940	0
,	I-pers	23941	0
délégué	I-pers	23942	0
gouver	I-pers	23943	0
.	I-pers	23944	0
nemental	I-pers	23946	0
de	I-pers	23947	0
la	I-pers	23948	0
France	I-pers	23949	0
,	O	23950	0
s	O	23951	0
'	O	23952	0
élève	O	23953	0
aveo	O	23954	0
force	O	23956	0
contre	O	23957	0
ces	O	23958	0
affirmations	O	23959	0
et	O	23960	0
sa	O	23961	0
réserve	O	23963	0
d	O	23964	0
'	O	23965	0
y	O	23966	0
répondre	O	23967	0
ultérieurement	O	23968	0
,	O	23969	0
M	B-pers	23971	0
.	I-pers	23972	0
Lagasse	I-pers	23973	0
poursuit	O	23974	0
son	O	23975	0
discours	O	23976	0
en	O	23978	0
citant	O	23979	0
des	O	23980	0
chiffres	O	23981	0
et	O	23982	0
prouve	O	23983	0
que	O	23984	0
la	O	23986	0
hausse	O	23987	0
du	O	23988	0
prix	O	23989	0
de	O	23990	0
la	O	23991	0
vie	O	23992	0
a	O	23993	0
été	O	23994	0
for	O	23995	0
.	O	23996	0
midable	O	23998	0
par	O	23999	0
suite	O	24000	0
de	O	24001	0
la	O	24002	0
réduction	O	24003	0
de	O	24004	0
la	O	24006	0
durée	O	24007	0
du	O	24008	0
travail	O	24009	0
en	O	24010	0
France	B-loc	24011	0
.	O	24012	0
Il	O	24013	0
ter	O	24014	0
.	O	24015	0
mine	O	24017	0
en	O	24018	0
disant	O	24019	0
que	O	24020	0
le	O	24021	0
projet	O	24022	0
soumis	O	24023	0
à	O	24025	0
la	O	24026	0
conférence	O	24027	0
est	O	24028	0
de	O	24029	0
ceux	O	24030	0
qui	O	24031	0
,	O	24032	0
dans	O	24033	0
l	O	24035	0
'	O	24036	0
intérêt	O	24037	0
des	O	24038	0
uns	O	24039	0
et	O	24040	0
des	O	24041	0
autres	O	24042	0
,	O	24043	0
les	O	24044	0
employeurs	O	24046	0
comme	O	24047	0
les	O	24048	0
travailleurs	O	24049	0
,	O	24050	0
devraient	O	24052	0
être	O	24053	0
résolument	O	24054	0
écartés	O	24055	0
.	O	24056	0
A	O	24058	0
la	O	24059	0
Société	B-org	24060	0
suisse	I-org	24061	0
des	I-org	24063	0
maîtres	I-org	24064	0
imprimeurs	I-org	24065	0
LAUSANNE	B-loc	24067	0
,	O	24068	0
20	O	24069	0
.	O	24070	0
-	O	24071	0
Les	O	24072	0
17	O	24073	0
et	O	24074	0
18	O	24075	0
juta	O	24076	0
a	O	24078	0
siégé	O	24079	0
à	O	24080	0
Lausanne	B-loc	24081	0
la	O	24082	0
Société	B-org	24083	0
suisse	I-org	24084	0
des	I-org	24085	0
maîtres	I-org	24087	0
imprimeurs	I-org	24088	0
.	O	24089	0
Les	O	24090	0
délégués	O	24091	0
des	O	24092	0
sections	O	24094	0
,	O	24095	0
réunis	O	24096	0
vendredi	O	24097	0
,	O	24098	0
se	O	24099	0
sont	O	24100	0
occupes	O	24101	0
de	O	24103	0
questions	O	24104	0
professionnelles	O	24105	0
et	O	24106	0
notam	O	24107	0
.	O	24108	0
ment	O	24110	0
de	O	24111	0
l	O	24112	0
'	O	24113	0
état	O	24114	0
peu	O	24115	0
satisfaisant	O	24116	0
de	O	24117	0
la	O	24118	0
.	O	24119	0
situation	O	24121	0
du	O	24122	0
marché	O	24123	0
du	O	24124	0
travail	O	24125	0
dans	O	24126	0
la	O	24127	0
corporation	O	24129	0
.	O	24130	0
La	O	24131	0
création	O	24132	0
d	O	24133	0
'	O	24134	0
un	O	24135	0
fonds	O	24136	0
pour	O	24137	0
la	O	24139	0
fonte	O	24140	0
des	O	24141	0
anciennes	O	24142	0
machines	O	24143	0
d	O	24145	0
'	O	24146	0
imprimerie	O	24147	0
a	O	24148	0
été	O	24149	0
décidée	O	24150	0
en	O	24151	0
principe	O	24152	0
.	O	24153	0
Les	O	24154	0
conditions	O	24156	0
des	O	24157	0
subventions	O	24158	0
dans	O	24159	0
l	O	24160	0
'	O	24161	0
administration	O	24163	0
fédérale	O	24164	0
et	O	24165	0
les	O	24166	0
possibilités	O	24167	0
_	O	24168	0
da	O	24169	0
création	O	24171	0
de	O	24172	0
travail	O	24173	0
dans	O	24174	0
ce	O	24175	0
domaine	O	24176	0
ont	O	24177	0
été	O	24179	0
l	O	24180	0
'	O	24181	0
objet	O	24182	0
d	O	24183	0
'	O	24184	0
une	O	24185	0
discussion	O	24186	0
nourrie	O	24187	0
.	O	24188	0
L	O	24190	0
'	O	24191	0
assemblée	O	24192	0
a	O	24193	0
approuvé	O	24194	0
en	O	24195	0
principe	O	24196	0
ea	O	24197	0
ce	O	24199	0
qui	O	24200	0
concerne	O	24201	0
les	O	24202	0
récentes	O	24203	0
conversations	O	24204	0
avec	O	24206	0
les	O	24207	0
ouvriers	O	24208	0
une	O	24209	0
extension	O	24210	0
des	O	24211	0
dispositions	O	24213	0
en	O	24214	0
matière	O	24215	0
de	O	24216	0
vacances	O	24217	0
aprè	O	24218	0
!	O	24219	0
plusieurs	O	24221	0
années	O	24222	0
de	O	24223	0
service	O	24224	0
dans	O	24225	0
le	O	24226	0
contrat	O	24228	0
collectif	O	24229	0
.	O	24230	0
Les	O	24231	0
décisions	O	24232	0
de	O	24233	0
la	O	24234	0
direction	O	24236	0
de	O	24237	0
la	O	24238	0
société	O	24239	0
relatives	O	24240	0
à	O	24241	0
la	O	24242	0
participation	O	24244	0
collective	O	24245	0
à	O	24246	0
l	O	24247	0
'	O	24248	0
Exposition	O	24249	0
nationale	O	24250	0
de	B-time	24252	0
1939	I-time	24253	0
ont	O	24254	0
été	O	24255	0
approuvées	O	24256	0
.	O	24257	0
L	O	24259	0
'	O	24260	0
affaire	O	24261	0
de	O	24262	0
_	O	24263	0
conteebaWe	O	24264	0
d	O	24266	0
'	O	24267	0
armes	O	24268	0
Les	O	24270	0
considérants	O	24271	0
du	O	24272	0
jugement	O	24274	0
BERNE	B-loc	24276	0
,	O	24277	0
20	O	24278	0
.	O	24279	0
—	O	24280	0
C	O	24281	0
'	O	24282	0
est	O	24283	0
au	O	24284	0
cours	O	24285	0
d	O	24286	0
'	O	24287	0
un	O	24288	0
exposé	O	24290	0
de	O	24291	0
deux	O	24292	0
heures	O	24293	0
et	O	24294	0
demie	O	24295	0
que	O	24296	0
M	B-pers	24298	0
.	I-pers	24299	0
Trœsch	I-pers	24300	0
,	I-pers	24301	0
président	I-pers	24302	0
du	I-pers	24303	0
tribunal	I-pers	24304	0
,	O	24305	0
a	O	24306	0
motivé	O	24308	0
le	O	24309	0
droit	O	24310	0
qu	O	24311	0
'	O	24312	0
a	O	24313	0
le	O	24314	0
Tribunal	B-org	24315	0
pénal	I-org	24316	0
du	I-org	24317	0
district	I-org	24319	0
de	I-org	24320	0
Berne	I-org	24321	0
de	O	24322	0
déterminer	O	24323	0
le	O	24324	0
caractère	O	24326	0
constitutionnel	O	24327	0
du	O	24328	0
décret	O	24329	0
fédéral	O	24330	0
en	O	24331	0
cause	O	24333	0
dans	O	24334	0
l	O	24335	0
'	O	24336	0
affaire	O	24337	0
de	O	24338	0
contrebande	O	24339	0
d	O	24340	0
'	O	24341	0
armes	O	24343	0
Jugée	O	24344	0
à	O	24345	0
Berne	B-loc	24346	0
.	O	24347	0
II	O	24348	0
en	O	24349	0
arrive	O	24350	0
à	O	24351	0
la	O	24352	0
conclusion	O	24354	0
que	O	24355	0
le	O	24356	0
Conseil	B-org	24357	0
fédéral	I-org	24358	0
était	O	24359	0
compétent	O	24361	0
